loincId	loincScale	outcome	hpoTermId	supplementalTermId	curation	comment
26823-5	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
26823-5	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
26823-5	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
26843-3	Ord	NEG	HP:0003131	.	UCD:tjcallahan[2019-02-23]	.
26843-3	Ord	POS	HP:0003131	.	UCD:tjcallahan[2019-02-23]	.
26853-2	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
26853-2	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
26853-2	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
26854-0	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
26854-0	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
26854-0	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
26884-7	Ord	NEG	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
26884-7	Ord	POS	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
26888-8	Qn	N	HP:0012612	.	OHSU:JP[2018-09-19]	.
26888-8	Qn	H	HP:0012613	.	OHSU:JP[2018-09-19]	.
26889-6	Qn	N	HP:0012612	.	OHSU:JP[2018-09-19]	.
26889-6	Qn	H	HP:0012613	.	OHSU:JP[2018-09-19]	.
26968-8	Qn	N	HP:0020079	.	JGM:azhang[2019-05-03]	.
26968-8	Qn	H	HP:0020079	.	JGM:azhang[2019-05-03]	.
26971-2	Ord	NEG	HP:0003262	.	UCD:tjcallahan[2019-02-23]	.
26971-2	Ord	POS	HP:0003262	.	UCD:tjcallahan[2019-02-23]	.
26982-9	Qn	L	HP:0020113	.	HP:probinson[2021-11-07]	.
26982-9	Qn	N	HP:0020111	.	HP:probinson[2021-11-07]	.
26982-9	Qn	H	HP:0020112	.	HP:probinson[2021-11-07]	.
27028-0	Ord	NEG	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27028-0	Ord	POS	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27040-5	Ord	NEG	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27040-5	Ord	POS	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27062-9	Ord	NEG	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27062-9	Ord	POS	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27065-2	Ord	NEG	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27065-2	Ord	POS	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27066-0	Ord	NEG	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27066-0	Ord	POS	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
27088-4	Ord	NEG	HP:0100507	.	JGM:azhang[2018-07-31]	.
27088-4	Ord	POS	HP:0012335	.	JGM:azhang[2018-07-31]	.
27283-1	Qn	N	HP:0410307	.	HPO:nvasilevsky[2019-01-30]	.
27283-1	Qn	H	HP:0410307	.	HPO:nvasilevsky[2019-01-30]	.
27296-3	Qn	N	HP:0003268	.	OHSU:JP[2018-08-27]	.
27296-3	Qn	H	HP:0003268	.	OHSU:JP[2018-08-27]	.
27298-9	Qn	N	HP:0000093	.	UCD:tjcallahan[2019-02-23]	.
27298-9	Qn	H	HP:0000093	.	UCD:tjcallahan[2019-02-23]	.
27313-6	Qn	N	HP:0410232	.	OHSU:JP[2018-10-08]	.
27313-6	Qn	H	HP:0410232	.	OHSU:JP[2018-10-08]	.
27340-9	Ord	NEG	HP:0031888	.	JGM:azhang[2018-07-24];JGM:azhang[2019-02-25]	check mapping for absence
27340-9	Ord	POS	HP:0012184	.	JGM:azhang[2018-07-24];JGM:azhang[2019-02-25]	check mapping for absence
27344-1	Ord	NEG	HP:0031956	.	OHSU:JP[2018-09-24]	.
27344-1	Ord	POS	HP:0031956	.	OHSU:JP[2018-09-24]	.
27365-6	Qn	N	HP:0032302	.	JGM:azhang[2019-02-25]	.
27365-6	Qn	H	HP:0032302	.	JGM:azhang[2019-02-25]	.
27408-4	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
27408-4	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
27408-4	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
27421-7	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
27421-7	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
27421-7	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
27432-4	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
27432-4	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
27432-4	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
27811-9	Qn	L	HP:0001976	.	UCD:tjcallahan[2019-02-23]	.
27811-9	Qn	N	HP:0001976	.	UCD:tjcallahan[2019-02-23]	.
27811-9	Qn	H	HP:0001976	.	UCD:tjcallahan[2019-02-23]	.
27839-0	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
27839-0	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
27839-0	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
27848-1	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27848-1	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27848-1	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27851-5	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27851-5	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27851-5	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27853-1	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27853-1	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27853-1	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27854-9	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27854-9	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27854-9	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27855-6	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27855-6	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27855-6	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27858-0	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27858-0	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27858-0	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27883-8	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27883-8	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27883-8	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27884-6	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27884-6	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27884-6	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27885-3	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
27885-3	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
27885-3	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
27892-9	Qn	N	HP:0032480	.	JGM:azhang[2019-05-03]	.
27892-9	Qn	H	HP:0032480	.	JGM:azhang[2019-05-03]	.
27941-4	Qn	L	HP:0030086	.	OHSU:JP[2018-08-27]	.
27941-4	Qn	N	HP:0030085	.	OHSU:JP[2018-08-27]	.
27941-4	Qn	H	HP:0002490	.	OHSU:JP[2018-08-27]	.
27946-3	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
27946-3	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
27949-7	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
27949-7	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
27955-4	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
27955-4	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
27961-2	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
27961-2	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
27976-0	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
27976-0	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
28007-3	Qn	N	HP:0031890	.	HPO:nvasilevsky[2018-07-17]	.
28007-3	Qn	H	HP:0031890	.	HPO:nvasilevsky[2018-07-17]	.
28541-1	Qn	N	HP:0032238	.	HP:probinson[2021-11-07]	.
28545-2	Qn	N	HP:0003110	.	HPO:nvasilevsky[2018-10-01]	.
28545-2	Qn	H	HP:0032068	.	HPO:nvasilevsky[2018-10-01]	.
28588-2	Qn	N	HP:0020079	.	JGM:azhang[2019-05-03]	.
28588-2	Qn	H	HP:0020079	.	JGM:azhang[2019-05-03]	.
28590-8	Qn	N	HP:0025631	.	JGM:azhang[2019-05-03]	.
28590-8	Qn	H	HP:0025631	.	JGM:azhang[2019-05-03]	.
28595-7	Qn	N	HP:0003166	.	OHSU:JP[2018-09-19]	.
28595-7	Qn	H	HP:0003166	.	OHSU:JP[2018-09-19]	.
28597-3	Qn	N	HP:0003167	.	UCD:tjcallahan[2019-02-23]	.
28597-3	Qn	H	HP:0003167	.	UCD:tjcallahan[2019-02-23]	.
28598-1	Qn	N	HP:0410309	.	HP:probinson[2021-11-07]	.
28598-1	Qn	H	HP:0410309	.	HP:probinson[2021-11-07]	.
28599-9	Qn	N	HP:0003153	.	UCD:tjcallahan[2019-02-23]	.
28599-9	Qn	H	HP:0003153	.	UCD:tjcallahan[2019-02-23]	.
28600-5	Qn	N	HP:0032405	.	JGM:azhang[2019-05-03]	.
28600-5	Qn	H	HP:0032405	.	JGM:azhang[2019-05-03]	.
28601-3	Qn	N	HP:0003080	.	UCD:tjcallahan[2019-02-23]	.
28601-3	Qn	H	HP:0003080	.	UCD:tjcallahan[2019-02-23]	.
28602-1	Qn	N	HP:0040156	.	JGM:azhang[2019-05-03]	.
28603-9	Qn	N	HP:0032403	.	JGM:azhang[2019-05-03]	.
28603-9	Qn	H	HP:0032403	.	JGM:azhang[2019-05-03]	.
28604-7	Qn	N	HP:0003239	.	UCD:tjcallahan[2019-02-23]	.
28604-7	Qn	H	HP:0003239	.	UCD:tjcallahan[2019-02-23]	.
28606-2	Qn	L	HP:0410314	.	JGM:azhang[2019-05-03]	.
28606-2	Qn	N	HP:0410313	.	JGM:azhang[2019-05-03]	.
28606-2	Qn	H	HP:0410315	.	JGM:azhang[2019-05-03]	.
28608-8	Qn	N	HP:0003361	.	UCD:tjcallahan[2019-02-23]	.
28608-8	Qn	H	HP:0003361	.	UCD:tjcallahan[2019-02-23]	.
28637-7	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
28637-7	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
28637-7	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
28640-1	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
28640-1	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
28640-1	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
28641-9	Qn	L	HP:0032066	.	OHSU:JP[2018-09-24]	.
28641-9	Qn	N	HP:0032065	.	OHSU:JP[2018-09-24]	.
28641-9	Qn	H	HP:0032067	.	OHSU:JP[2018-09-24]	.
28642-7	Qn	L	HP:0012418	.	HPO:nvasilevsky[2018-10-01];JGM:lccarmody[2018-10-17]	.
28642-7	Qn	N	HP:0500165	.	HPO:nvasilevsky[2018-10-01];JGM:lccarmody[2018-10-17]	.
28642-7	Qn	H	HP:0012419	.	HPO:nvasilevsky[2018-10-01];JGM:lccarmody[2018-10-17]	.
29159-1	Qn	N	HP:0500098	.	HPO:nvasilevsky[2018-12-18]	.
29159-1	Qn	H	HP:0410285	.	HPO:nvasilevsky[2018-12-18]	.
29161-7	Qn	N	HP:0410200	.	HPO:nvasilevsky[2018-07-20]	.
29161-7	Qn	H	HP:0410200	.	HPO:nvasilevsky[2018-07-20]	.
29261-5	Qn	L	HP:0001888	.	UCD:tjcallahan[2019-02-23]	.
29261-5	Qn	N	HP:0040088	.	UCD:tjcallahan[2019-02-23]	.
29261-5	Qn	H	HP:0100827	.	UCD:tjcallahan[2019-02-23]	.
29265-6	Qn	L	HP:0002901	.	JGM:azhang[2018-10-17]	.
29265-6	Qn	N	HP:0004363	.	JGM:azhang[2018-10-17]	.
29265-6	Qn	H	HP:0003072	.	JGM:azhang[2018-10-17]	.
29329-0	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
29329-0	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
29329-0	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
29330-8	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
29330-8	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
29330-8	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
29331-6	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
29331-6	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
29331-6	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
29332-4	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
29332-4	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
29332-4	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
29412-4	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
29412-4	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
29412-4	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
29572-5	Qn	L	HP:0500141	.	UCD:tjcallahan[2019-02-23]	.
29572-5	Qn	N	HP:0010893	.	UCD:tjcallahan[2019-02-23]	.
29572-5	Qn	H	HP:0004923	.	UCD:tjcallahan[2019-02-23]	.
29573-3	Qn	L	HP:0500141	.	UCD:tjcallahan[2019-02-23]	.
29573-3	Qn	N	HP:0010893	.	UCD:tjcallahan[2019-02-23]	.
29573-3	Qn	H	HP:0004923	.	UCD:tjcallahan[2019-02-23]	.
29953-7	Qn	N	HP:0003493	.	UCD:tjcallahan[2019-02-23]	.
29953-7	Qn	H	HP:0003493	.	UCD:tjcallahan[2019-02-23]	.
29959-4	Qn	N	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	copied from: 29960-2
29959-4	Qn	H	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	copied from: 29960-2
29960-2	Qn	N	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	.
29960-2	Qn	H	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	.
29961-0	Qn	N	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	copied from: 29962-8 @original comment: copied from: 31225-6 @original comment: copied from: 31226-4 @original comment: copied from: 31227-2 @original comment: copied from: 31404-7 @original comment: copied from: 31405-4
29961-0	Qn	H	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	copied from: 29962-8 @original comment: copied from: 31225-6 @original comment: copied from: 31226-4 @original comment: copied from: 31227-2 @original comment: copied from: 31404-7 @original comment: copied from: 31405-4
29962-8	Qn	N	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	copied from: 31225-6 @original comment: copied from: 31226-4 @original comment: copied from: 31227-2 @original comment: copied from: 31404-7 @original comment: copied from: 31405-4
29962-8	Qn	H	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	copied from: 31225-6 @original comment: copied from: 31226-4 @original comment: copied from: 31227-2 @original comment: copied from: 31404-7 @original comment: copied from: 31405-4
29993-3	Ord	NEG	HP:0032017	.	JAX:azhang[2019-01-21]	.
29993-3	Ord	POS	HP:0032017	.	JAX:azhang[2019-01-21]	.
30023-6	Qn	N	HP:0410224	.	OHSU:JP[2018-10-09]	.
30023-6	Qn	H	HP:0410224	.	OHSU:JP[2018-10-09]	.
30047-5	Qn	N	HP:0002927	.	UCD:tjcallahan[2019-02-23]	.
30047-5	Qn	H	HP:0002927	.	UCD:tjcallahan[2019-02-23]	.
30048-3	Qn	N	HP:0003297	.	UCD:tjcallahan[2019-02-23]	.
30048-3	Qn	H	HP:0003297	.	UCD:tjcallahan[2019-02-23]	.
30049-1	Qn	N	HP:0003532	.	UCD:tjcallahan[2019-02-23]	.
30049-1	Qn	H	HP:0003532	.	UCD:tjcallahan[2019-02-23]	.
30051-7	Qn	N	HP:0002156	.	UCD:tjcallahan[2019-02-23]	.
30051-7	Qn	H	HP:0002156	.	UCD:tjcallahan[2019-02-23]	.
30052-5	Qn	N	HP:0032371	.	UCD:tjcallahan[2019-02-23]	.
30052-5	Qn	H	HP:0032371	.	UCD:tjcallahan[2019-02-23]	.
30053-3	Qn	N	HP:0032353	.	JGM:azhang[2019-05-03]	.
30053-3	Qn	H	HP:0032353	.	JGM:azhang[2019-05-03]	.
30055-8	Qn	N	HP:0032351	.	JGM:azhang[2019-05-03]	.
30055-8	Qn	H	HP:0032351	.	JGM:azhang[2019-05-03]	.
30056-6	Qn	N	HP:0025376	.	JGM:azhang[2019-05-03]	.
30056-6	Qn	H	HP:0025376	.	JGM:azhang[2019-05-03]	.
30057-4	Qn	N	HP:0003296	.	UCD:tjcallahan[2019-02-23]	.
30057-4	Qn	H	HP:0003296	.	UCD:tjcallahan[2019-02-23]	.
30058-2	Qn	N	HP:0032349	.	JGM:azhang[2019-05-03]	.
30058-2	Qn	H	HP:0032349	.	JGM:azhang[2019-05-03]	.
30059-0	Qn	N	HP:0003150	.	UCD:tjcallahan[2019-02-23]	.
30059-0	Qn	H	HP:0003150	.	UCD:tjcallahan[2019-02-23]	.
30062-4	Qn	N	HP:0003268	.	OHSU:JP[2018-08-27]	.
30062-4	Qn	H	HP:0003268	.	OHSU:JP[2018-08-27]	.
30063-2	Qn	N	HP:0032352	.	JGM:azhang[2019-05-03]	.
30063-2	Qn	H	HP:0032352	.	JGM:azhang[2019-05-03]	.
30065-7	Qn	N	HP:0003131	.	UCD:tjcallahan[2019-02-23]	.
30065-7	Qn	H	HP:0003131	.	UCD:tjcallahan[2019-02-23]	.
30066-5	Qn	N	HP:0003108	.	UCD:tjcallahan[2019-02-23]	.
30066-5	Qn	H	HP:0003108	.	UCD:tjcallahan[2019-02-23]	.
30067-3	Qn	N	HP:0003137	.	UCD:tjcallahan[2019-02-23]	.
30067-3	Qn	H	HP:0003137	.	UCD:tjcallahan[2019-02-23]	.
30068-1	Qn	N	HP:0020078	.	JGM:azhang[2019-05-03]	.
30068-1	Qn	H	HP:0020078	.	JGM:azhang[2019-05-03]	.
30087-1	Qn	N	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
30087-1	Qn	H	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
30088-9	Qn	N	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
30088-9	Qn	H	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
30152-3	Qn	L	HP:0032305	.	JGM:azhang[2019-05-03]	.
30152-3	Qn	N	HP:0032304	.	JGM:azhang[2019-05-03]	.
30152-3	Qn	H	HP:0032306	.	JGM:azhang[2019-05-03]	.
30161-4	Qn	N	HP:0032397	.	JGM:azhang[2019-05-03]	.
30161-4	Qn	H	HP:0032397	.	JGM:azhang[2019-05-03]	.
30166-3	Qn	L	HP:0031098	.	JGM:lccarmody[2018-09-21]	.
30166-3	Qn	N	HP:0031097	.	JGM:lccarmody[2018-09-21]	.
30166-3	Qn	H	HP:0002925	.	JGM:lccarmody[2018-09-21]	.
30170-5	Qn	N	HP:0410235	.	HPO:nvasilevsky[2018-10-04]	.
30170-5	Qn	H	HP:0410235	.	HPO:nvasilevsky[2018-10-04]	.
30180-4	Qn	L	HP:0031808	.	JGM:azhang[2018-05-08];JGM:azhang[2018-10-17]	We treat the percentage of basophils among leukocytes as basophil counts
30180-4	Qn	N	HP:0031806	.	JGM:azhang[2018-05-08];JGM:azhang[2018-10-17]	We treat the percentage of basophils among leukocytes as basophil counts
30180-4	Qn	H	HP:0031807	.	JGM:azhang[2018-05-08];JGM:azhang[2018-10-17]	We treat the percentage of basophils among leukocytes as basophil counts
30183-8	Qn	N	HP:0410232	.	HPO:nvasilevsky[2018-10-04]	.
30183-8	Qn	H	HP:0410232	.	HPO:nvasilevsky[2018-10-04]	.
30185-3	Qn	N	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
30185-3	Qn	H	HP:0410247	.	HPO:nvasilevsky[2018-10-12]	.
30187-9	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
30187-9	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
30191-1	Qn	N	HP:0045045	.	OHSU:JP[2018-08-30]	.
30191-1	Qn	H	HP:0045045	.	OHSU:JP[2018-08-30]	.
30192-9	Qn	N	HP:0030208	.	OHSU:JP[2018-10-02]	.
30192-9	Qn	H	HP:0030208	.	OHSU:JP[2018-10-02]	.
30193-7	Qn	N	HP:0045045	.	OHSU:JP[2018-08-30]	.
30193-7	Qn	H	HP:0045045	.	OHSU:JP[2018-08-30]	.
30200-0	Ord	NEG	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	copied from: 31497-1
30200-0	Ord	POS	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	copied from: 31497-1
30241-4	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
30241-4	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
30242-2	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
30242-2	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
30249-7	Qn	N	HP:0500116	.	HPO:nvasilevsky[2018-07-20]	.
30249-7	Qn	H	HP:0500116	.	HPO:nvasilevsky[2018-07-20]	.
30251-3	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30251-3	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30251-3	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30252-1	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30252-1	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30252-1	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30253-9	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30253-9	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30253-9	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30263-8	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30263-8	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30263-8	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30264-6	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30264-6	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30264-6	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30265-3	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30265-3	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30265-3	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30266-1	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30266-1	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30266-1	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30267-9	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30267-9	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30267-9	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30313-1	Qn	N	HP:0011902	.	HPO:nvasilevsky[2018-09-26]	.
30313-1	Qn	H	HP:0001900	.	HPO:nvasilevsky[2018-09-26]	.
30317-2	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
30317-2	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
30317-2	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
30318-0	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
30318-0	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
30318-0	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
30341-2	Qn	L	HP:0025022	.	JGM:lccarmody[2018-10-16]	.
30341-2	Qn	N	HP:0025021	.	JGM:lccarmody[2018-10-16]	.
30341-2	Qn	H	HP:0003565	.	JGM:lccarmody[2018-10-16]	.
30344-6	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30344-6	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30344-6	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30345-3	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30345-3	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30345-3	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30346-1	Qn	L	HP:0001943	.	HPO:nvasilevsky[2018-05-14]	.
30346-1	Qn	N	HP:0011015	.	HPO:nvasilevsky[2018-05-14]	.
30346-1	Qn	H	HP:0003074	.	HPO:nvasilevsky[2018-05-14]	.
30381-8	Qn	N	HP:0032017	.	JAX:azhang[2019-01-21]	.
30381-8	Qn	H	HP:0032017	.	JAX:azhang[2019-01-21]	.
30386-7	Qn	L	HP:0025066	.	JGM:azhang[2018-10-12]	.
30386-7	Qn	N	HP:0025065	.	JGM:azhang[2018-10-12]	.
30386-7	Qn	H	HP:0005518	.	JGM:azhang[2018-10-12]	.
30391-7	Qn	N	HP:0000790	.	JGM:azhang[2018-07-24]	.
30391-7	Qn	H	HP:0000790	.	JGM:azhang[2018-07-24]	.
30394-1	Qn	L	HP:0001913	.	JGM:lccarmody[2019-05-08]	.
30394-1	Qn	N	HP:0032309	.	JGM:lccarmody[2019-05-08]	.
30394-1	Qn	H	HP:0032310	.	JGM:lccarmody[2019-05-08]	.
30398-2	Qn	L	HP:0031851	.	HPO:nvasilevsky[2018-10-01]	.
30398-2	Qn	N	HP:0031850	.	HPO:nvasilevsky[2018-10-01]	.
30398-2	Qn	H	HP:0001899	.	HPO:nvasilevsky[2018-10-01]	.
30405-5	Qn	N	HP:0012614	.	HPO:nvasilevsky[2018-10-01]	.
30405-5	Qn	H	HP:0012085	.	HPO:nvasilevsky[2018-10-01]	.
30428-7	Qn	L	HP:0025066	.	OHSU:JP[2018-10-18]	.
30428-7	Qn	N	HP:0025065	.	OHSU:JP[2018-10-18]	.
30428-7	Qn	H	HP:0005518	.	OHSU:JP[2018-10-18]	.
30451-9	Qn	N	HP:0011992	.	UCD:tjcallahan[2019-02-23]	.
30522-7	Qn	L	HP:0030795	.	JGM:azhang[2018-10-12]	.
30522-7	Qn	N	HP:0010876	.	JGM:azhang[2018-10-12]	.
30522-7	Qn	H	HP:0011227	.	JGM:azhang[2018-10-12]	.
